file,relative_path,size_bytes,mtime_iso,md5,sha256
76. Benda et al. (2011).pdf,76. Benda et al. (2011).pdf,1607541,2015-11-25T06:54:40,b41244ffc1740bb350061d609a09e1c4,9ec57b9037f935eda83cba422ac2916c23a0daddac62687d185cd79ea12ec4ab
77. Goodman et al. (2012).pdf,77. Goodman et al. (2012).pdf,1386624,2015-11-25T07:02:36,08545c222e3e522cf85566e4cb21871f,0f69c9c54bbc2bf76397c4f469cf62919e172ff1a691371c77df541cd32d1b37
"77. Status of the Eurasian Badger, Meles meles, in Jordan (Carnivora Mustilidae).pdf","77. Status of the Eurasian Badger, Meles meles, in Jordan (Carnivora Mustilidae).pdf",526049,2013-05-05T23:25:40,06129bb9a6468d5cd65b5249e271374c,30ad9b05a22b8179aeebd8a016f92a181e63a3120c1818a9681aa48480376479
79. Feng et al. (2008).pdf,79. Feng et al. (2008).pdf,1003145,2016-04-25T09:47:54,4efd7c69cd00cf336311d7b22c4c8ee7,4120093e7453b540af4d61ae090546966bdc08146444d2b3b7133e0f5d67ea1a
8. Yoshiyuki & Lim (2005).pdf,8. Yoshiyuki & Lim (2005).pdf,927903,2015-10-15T10:20:00,5657ec4144d65552aa546a442dfa4390,78ae9fa19aa87dd9141fee33eacc31fa90e9cd808f0540128ddf8afb11593494
80. Moratelli & Wilson (2011).pdf,80. Moratelli & Wilson (2011).pdf,370017,2016-04-20T11:49:50,030449b15ce2c76e8f2db12e64a89cee,b4a92b6b3b2dd53766a76f67bf9b7e7ecfce0217c4f03c4b9aabb4557f2f9d2b
81. Map for Myotis lavali.pdf,81. Map for Myotis lavali.pdf,732393,2015-12-09T10:01:54,c6f38024d31e4b970d94e479416fb822,f2e733e2b0691b0968fff3ee91d6c59856639b153fcc82d524dc59a0a0aba1c3
81. Moratelli et al. (2011).pdf,81. Moratelli et al. (2011).pdf,737326,2016-04-20T11:54:06,032e90ad3087e3441bcee8233254181f,5db9992ea709b286f02bd128bcd7ebdcfe0016e59017a034a87a2f1c17c9b178
"83. Observations on the Forest Dormouse, Dryomys nitedula (Pallas, 1779), (Gliridae, Rodentia) in Syria..PDF","83. Observations on the Forest Dormouse, Dryomys nitedula (Pallas, 1779), (Gliridae, Rodentia) in Syria..PDF",911661,2009-05-03T04:49:58,a70314ea9a6580f2a6fb0f48fb70dbc5,374f16f97bdc3c38d4a0122f4e856e1caacc53f257e7b6604ae7dfba836b78ab
"84. Rodent diversity in the Northeastern Desert of Jordan, with special reference on the ecology of Gerbillus cheesmani..pdf","84. Rodent diversity in the Northeastern Desert of Jordan, with special reference on the ecology of Gerbillus cheesmani..pdf",285874,2004-09-22T12:36:20,83a523ccb014b5f156ee12101cca9df3,fe42b2c928d0532a9e1779fe727c536bf64b62a552c04bfbe4b323909d857353
"85. On the current status and distribution of the Jungle Cat,.pdf","85. On the current status and distribution of the Jungle Cat,.pdf",366345,2012-01-16T12:51:00,d42ab686d21a9ea1452ce254635d99c7,ad9e105280484b9217019f2a262f1f7d0a1fe80dbc7abe582826acfea38837dd
86. A morphometric and taxonomic revision of the genus Gerbillus in Jordan with notes on its current distribution..pdf,86. A morphometric and taxonomic revision of the genus Gerbillus in Jordan with notes on its current distribution..pdf,436675,2005-10-20T16:22:02,7137e92d6825b6c752a538853a31d30d,b7f4be0dff9332a652b7132ab3355866abb6839d14ac8b5d3d2d232db4a9cba1
86. Soisook et al. (2013).pdf,86. Soisook et al. (2013).pdf,5400434,2015-11-25T08:52:04,ef6bd401bc2845a0cea403f27c3f071f,3efa43d641d1faa0538d3a703912aa97b5bdd530651778248815703bbcb0e86c
87. Csorba et al. (2011).pdf,87. Csorba et al. (2011).pdf,614662,2015-11-25T09:08:10,75d5a3f335c9d884bac426625b5e6e3b,832ad9c045cdf379c66b8da6f002d058936c97878e813d6d7dbb25601ea89b06
"87. On the current status and distribution of Blanford's Fox, Vulpes cana Blanford, 1877, in Jordan (Mammalia Carnivora Canidae)..pdf","87. On the current status and distribution of Blanford's Fox, Vulpes cana Blanford, 1877, in Jordan (Mammalia Carnivora Canidae)..pdf",115840,2004-09-29T06:28:54,7d3e3d7917217c5970c504c23f8f27df,1b648203f463c4fb44b56983e61244fbe146caf2e6edaa0dbc8f5b6d6cc5804c
87thMammalogy.pdf,87thMammalogy.pdf,289131,2017-07-22T20:32:28,1dd5a3c0818d05a99ddb2d56be3d503a,3d399f2186144fc1e996fcc19a208a5354bc71cdeba97003f5e2ff12265d5907
88. Kuo et al. (2009).pdf,88. Kuo et al. (2009).pdf,3897871,2015-11-25T09:24:24,db348b3056612921f467d1db039f40ab,6d53d5b33f4ef34aff18a3afca1af4962778d237af360ee6d4d6ec5b4e57deb5
9. Taylor et al. (2012).pdf,9. Taylor et al. (2012).pdf,1161409,2015-10-15T10:29:28,4b57300275ef30c47fc9012ba3941755,c86c779c6677810ecf3ad80ccb33fda93b987aa7cd63a567c4204dc0d0aea040
"90. The rodents (Mammalia Rodentia) of Wadi Ramm, southern Jordan New records and notes on distribution distrbution..PDF","90. The rodents (Mammalia Rodentia) of Wadi Ramm, southern Jordan New records and notes on distribution distrbution..PDF",15047966,2009-04-27T11:47:40,701d18678e394f614e243759163f3e3d,9bdebc63f2b7a0ee1ad4cf6cf973c067ffacf18ea2c53b59eaa56acd6d4c96b4
92. Ruedi et al. (2012).pdf,92. Ruedi et al. (2012).pdf,4589465,2015-11-25T09:43:42,e74cf1a361445561589c3c8a92005136,153ac9b71c3287fbe3f0ceb5d58ca785080aac2315a661bec3a6449d62feaccd
93. Csorba et al. (2007).pdf,93. Csorba et al. (2007).pdf,595138,2015-11-25T09:48:40,6a18c1cda7cfb38752aeac0c6e932237,69ce618904f65d57bf86602a0b15b9e64400c16a6686c7a512d4b0dc9dab2415
97. Goodman et al. (2009).pdf,97. Goodman et al. (2009).pdf,2266017,2016-03-29T11:39:20,951b1a325950470c45bc06b846219073,55490f639c50fdb74c9ea5148c9e92cfb136da15d54883e59ab41fea63c41b9a
98. Goodman et al. (2009).pdf,98. Goodman et al. (2009).pdf,10186522,2015-11-25T10:48:00,e4ccaf6158ccb06f90bd172fc9414144,52fd4feeab4f7359bf6b812bc9c378d69da411543c107dd667c93f1b7ad1c51a
98. Mammals of Jordan.pdf,98. Mammals of Jordan.pdf,6027845,2005-08-28T15:44:32,f28874fc6c6c5a146ebf5dbe404e69b1,61ed7b5afbc0643cf41c4d9d574e8a6d45eb095803aa5fb14101a2bfc484adfe
99. Goodman et al. (2011).pdf,99. Goodman et al. (2011).pdf,3858078,2015-11-25T10:52:02,8a14128a4f563db70ad7d67eb6de4a87,ca4b95d7675a4a584c64655246ee5e6014257df4bac5c60443f5fcc9f0a8da6d
A10. Soisook et al. (2015).pdf,A10. Soisook et al. (2015).pdf,7020495,2016-03-29T11:36:48,ab17f1e6f31f1eefd88025be0dd2d491,6536af3f2d47cc9382ab563a827396be3f14fa31282c4ee0c8bdfd8392cbfdd0
"A11. Muñoz & Cuartas, (2001).pdf","A11. Muñoz & Cuartas, (2001).pdf",414853,2016-04-20T12:02:40,4535b1b5a38aa8709694757e32f510c0,97d59b6479d813a4a9c60ce0b35029d73664dd9b12415660051521ba44068c67
A12. Moratelli & Dias (2015).pdf,A12. Moratelli & Dias (2015).pdf,4829158,2015-11-30T07:13:26,01117b6550d8b641a3ad576eb1f8c1f8,d9a6734a2d7c9fb3167ba6d5451bf4da26aea1e9ed8e34cacc2dc53851c7d334
A13. Baker et al. (2004).pdf,A13. Baker et al. (2004).pdf,8673070,2015-11-30T07:17:20,ef20e3ba56ac3a5127c26d9adf50652d,9021898dc8af52480538119983497ba61c761b1dc3c17b45cce4fe18a6a56cb8
A14. Simmons et al. (2002).pdf,A14. Simmons et al. (2002).pdf,587994,2015-11-30T07:20:00,b364e7447ead32908754d99d04a679bd,f31b7ee46e5c5e5cef677cec39ef8f9434211f7c9a04af136d5b4e282ec12794
A15. Cuartas et al. (2001).pdf,A15. Cuartas et al. (2001).pdf,953255,2015-12-07T07:23:56,a9e9777036784f8feebdae19359d4cd1,e12012345f4992c8a19301bb91b7cc4930622d0bbea23a34095eafe58b6749fb
A16a. Baker et al. (2002).pdf,A16a. Baker et al. (2002).pdf,14652695,2015-11-30T07:29:30,6aad52ad3777529785cc813239202b03,0b17e1471fdb75dbe4ee277aa42770eb4738f54340fa6cf7c7365218387b1c99
A16b. Contreras-Vega & Cadena (2001).pdf,A16b. Contreras-Vega & Cadena (2001).pdf,439976,2016-04-20T12:04:46,0bc41abcbf4d874760a4e482299a0be2,98036a58c4e104bb1f8ee72e89dcf3a92bbe7ead1c6bde09168fbfa6537e471e
A17. Velazco & Patterson (2014).pdf,A17. Velazco & Patterson (2014).pdf,6733815,2015-11-30T08:43:58,4d568e971052f643cccf3f385b38c4ac,e5227798addeda36c4fcd2de28a6af6a1a188e8294dce3343d7cca6bcfc5aaa7
A18. Velazco & Lim (2014).pdf,A18. Velazco & Lim (2014).pdf,15378098,2015-11-30T08:48:28,4438326d80de87316021d50ffd5365b5,97be7bb3520de38bc2cb11389abc06a49b32c9e56ebb34d799191e9b68aef0e1
A19. Mantilla-Meluk (2014).pdf,A19. Mantilla-Meluk (2014).pdf,2394899,2015-11-30T08:53:04,32496eab95b3fe3d306184cdeeb33985,7a54d4bdb60b706c1611ccaec4098f954c736b6bf47f1d79bc4f170e70b269b4
A2. Parnaby (2002).pdf,A2. Parnaby (2002).pdf,117611,2015-11-26T10:30:20,cad0cd71a3006d2484f140e0a71ce739,61212842ee1a2aa6cde704a2d3483ce91c757486b4135d95508692839dac566f
A20. Tavares et al. (2014).pdf,A20. Tavares et al. (2014).pdf,669890,2015-11-30T08:57:52,fa9048653fd7c3f93a804fc13be8a65a,9f8f2e4d7ff85d76ad772c298f138ec7f94ca0e21f245ad2450b331aa5b8cd1a
A21. Medina et al. (2014).pdf,A21. Medina et al. (2014).pdf,1541419,2015-11-30T09:10:22,920dc63ece2f7b7f0198fcf7f5b2ba25,5c4f9494b73bfabaa830ef6b2493175d0861c9c43084cec4c951602335fe9f62
A22. Reardon et al. (2014).pdf,A22. Reardon et al. (2014).pdf,3371475,2015-11-30T09:20:28,c6636185659010be7f1bf09edfdf70c6,1cc12d6d6b8ef83f9957da817a4cb6ff131a535eb4c1325ac02ad40fad358519
A25. Kruskop & Lavrenchenko (2000).pdf,A25. Kruskop & Lavrenchenko (2000).pdf,305957,2015-11-30T10:31:10,0331b4d910ebe463b273074a530c9a4c,fddc4c42eecf5f2aeea39af5a1e5d6543ed102ad249696aaa2625fff1308c3f1
A28. Gorfol et al. (2014).pdf,A28. Gorfol et al. (2014).pdf,2614149,2015-11-30T10:57:12,1121c1efcc7201abca55b52ddcb83900,309df32e8381936773966d0a031a9fa9cc90472785043c0ab57d6e8e931c18b1
A29. Von Helversen et al. (2001).pdf,A29. Von Helversen et al. (2001).pdf,125723,2016-04-20T12:07:30,c02172c842d0b6e252c65a77eb712ec1,86094fb0299a419b7863e7e54795f0dac33266044398bc6e26b451ee82e9bcdc
A3. Hassanin (2014).pdf,A3. Hassanin (2014).pdf,1555131,2015-11-26T10:34:50,6ee6ca7116273daf08e9054982ae75a1,138085d0eb84e34985cc332c05c118e60b08f95a8c0e1a0530c12e6f05712e86
A30. Kruskop & Tsytsulina (2001).pdf,A30. Kruskop & Tsytsulina (2001).pdf,255080,2015-11-30T11:45:08,b346eb64e29d73ee5454be12daa7895e,220626e793e51f6666d710d703601fdb903198f027e53e93667d06f1bfc8c493
A31. Moratelli et al. (2013).pdf,A31. Moratelli et al. (2013).pdf,719332,2015-12-01T05:41:30,21e16014e4520fb1bbafc016f8af732a,767eeee3af3880a2a28e866f4b2db2127e47a6cc3da2f0ab7a8efabbd84fa3d1
A32. Moratelli & Wilson (2014).pdf,A32. Moratelli & Wilson (2014).pdf,1348926,2015-12-01T05:47:30,5ddac8842a7526b35dccf6dda10a1a86,25c566cfe92ed8b3859f8f4869c1311ae837ccd4e3c19dacede24b1973901d6b
A33. Borisenko et al. (2008).pdf,A33. Borisenko et al. (2008).pdf,1151670,2015-12-01T05:51:38,001f77d8c7e986a7fa1c60da0fe73dbb,e7f173876337d03a2f761b2b3b4c802e5a27f26dccb274569e8e262071ac73c1
A34. Ruedi et al. (2015).pdf,A34. Ruedi et al. (2015).pdf,6099930,2015-12-01T05:58:04,3889402c2524ed0a231cc4918b6f278f,76184a824d7a5699f01a710cc003017c39e88ba38539d3df03098f06cd23559e
A36. Goodman et al. (2015) - abstract.pdf,A36. Goodman et al. (2015) - abstract.pdf,198085,2015-12-10T07:07:24,62d63900caff095498e0c02e2179cb40,b82e3a203559ed689887373d1916892d42d75733e52950226446fcfbe262462c
A37. Puechmaille et al. (2014).pdf,A37. Puechmaille et al. (2014).pdf,5743066,2015-12-10T08:39:18,e38c8d1ecdf535dfd4525fdfa265a48b,b487198ad4a0bf13117423e89cc92a51e788ebad1d00615d3d41c9b1ebdb9916
A5. Kerbis Peterhans et al. (2013).pdf,A5. Kerbis Peterhans et al. (2013).pdf,1038866,2015-11-26T10:45:20,0709d3ddd9ebcb39774a1f571c04f298,1f3b716305c03b264a2097f529c5a4784ec663ae0d38ff07adada20a80d1f652
A7. Kock et al. (2000).pdf,A7. Kock et al. (2000).pdf,2847751,2015-11-26T11:23:00,4306800b4e4aeac028391cb63a39a0bb,030f2b5f62ff6c7fa4d83eea6630d231979979526362a7ea34572dba01a78082
A8. Cotterill (2002).pdf,A8. Cotterill (2002).pdf,602635,2015-11-26T11:26:44,77b677b2d86cc1b0cdf66d07a7594487,6cedd881373f34a95f34e5a4ce959ebf95b317169ea153d08c2a7382a70cf634
A9. Fahr et al. (2002).pdf,A9. Fahr et al. (2002).pdf,2152327,2015-11-26T11:29:50,5317fe58f60685308bece561e42f9f69,b238cd8f1eb3a2ea4c1d0d4350bc17788f8828fcf62734b507aa485f21ccbf29
ACR 2012 African Chiroptera Report 2012.pdf,ACR 2012 African Chiroptera Report 2012.pdf,131127209,2012-10-28T10:08:52,ce0647971e8951fa240c22db334cdc49,8dd8b678677db95e58d5af69c517db4f9703110d75f6bac736ebc83092921206
AFRICAN_CHIROPTERA_REPORT_2017.pdf,AFRICAN_CHIROPTERA_REPORT_2017.pdf,42942125,2022-04-10T17:44:12,369cd36bc134f852d6e662d02462428f,8d7edf5e6608dd50f9e7e8e5ffec26a94d7b5d401fd9ccc297ae5acf7e498f7d
Abdala et al 2001 Postweaning ontogeny of the skull of Didelphis albiventris.pdf,Abdala et al 2001 Postweaning ontogeny of the skull of Didelphis albiventris.pdf,151989,2004-11-05T08:50:20,d54bbd481e2c595e0dd69d55644992ab,1045d264265f4694f3899c5c9d1309f40918b692598854525b6dec9cd3875f8f
Abdulali 1949 Sex ratios in Indian bats.pdf,Abdulali 1949 Sex ratios in Indian bats.pdf,596816,2011-04-18T08:28:38,1317cd08da39bdb00e19f0e6f3a3a24c,02e67fae87f1114cf67f46b39e02cb610265b0bcd7a1c125ef0ed83f951a22f8
Abdullah & Hall 1997 Abundance and distribution of fruit bats and other mammals in Borneo.pdf,Abdullah & Hall 1997 Abundance and distribution of fruit bats and other mammals in Borneo.pdf,51304,2001-10-07T12:40:02,433591c21ae8a64495b9d6b27f9ea6d8,d8dc945b1c13f5c66b70d158193c2725319d20f2dbb50665450eff2293ac6027
"Abdullah et al 1997 Abundance, diversity and distributional records of bats in disturbed habitats in Indonesia.pdf","Abdullah et al 1997 Abundance, diversity and distributional records of bats in disturbed habitats in Indonesia.pdf",48839,2001-10-07T12:41:02,ac03488c295235cd0884c736c1a1603b,78466a9f0cb400a16ec346fff0899b4fa63e475dfd8b819e8771210454e7ef3d
"Abdullah et al 1997 New records for bats in Sarawak, Malaysia.pdf","Abdullah et al 1997 New records for bats in Sarawak, Malaysia.pdf",629969,2005-02-07T13:41:32,d85955b5c7beeec506eb910a81702800,ebb39d53c1d02d59cbac6a7eaf9a06538a564921d67d4a3f13704bff6159f3a3
Abe 1977 Variation and taxonomy of some small mammals from Nepal - Copy.pdf,Abe 1977 Variation and taxonomy of some small mammals from Nepal - Copy.pdf,1205454,2011-02-01T10:36:06,c2719133936a57451f7205a419f8db8d,e21c4d327f3c44984333ef0a0cae0cbbc7d3eafa3992daf745101985ea8d0b7a
Abe 1977 Variation and taxonomy of some small mammals from Nepal.pdf,Abe 1977 Variation and taxonomy of some small mammals from Nepal.pdf,1205454,2011-02-01T10:36:06,c2719133936a57451f7205a419f8db8d,e21c4d327f3c44984333ef0a0cae0cbbc7d3eafa3992daf745101985ea8d0b7a
Abe 1982 Ecological distribution and faunal structure of small mammals in Nepal - Copy.pdf,Abe 1982 Ecological distribution and faunal structure of small mammals in Nepal - Copy.pdf,2485531,2011-02-01T10:47:14,5ce9873acd2a3355a8a73f6e0b771cab,b687fc19e35b15495b7e7c741dc58093b3ce486752adbaa8b4ac799f18e1923c
Abe 1982 Ecological distribution and faunal structure of small mammals in Nepal.pdf,Abe 1982 Ecological distribution and faunal structure of small mammals in Nepal.pdf,2485531,2011-02-01T10:47:14,5ce9873acd2a3355a8a73f6e0b771cab,b687fc19e35b15495b7e7c741dc58093b3ce486752adbaa8b4ac799f18e1923c
Abe 2000 Illustrated skulls of Japanese mammals.pdf,Abe 2000 Illustrated skulls of Japanese mammals.pdf,3294097,2006-11-12T23:52:36,4633feaa7de9f765933fbbbd1f80b2c4,ec835f9b926a43b2463187c618f87383dab5a6749550bad76f3a5fd7527bdf52
Abramov et al 2006 Notes on mammals of the Ngoc Linh Nature Reserve.pdf,Abramov et al 2006 Notes on mammals of the Ngoc Linh Nature Reserve.pdf,1477102,2011-02-01T10:51:06,4884adb2ea7d9e1d56392279160603fe,fd29925b01b96500df6a91ad34fd2e62fe0f22989a732e92ca689537fc452e96
Acharya & Fenton 1999 Bat attacks and moth defensive behaviour around street lights.pdf,Acharya & Fenton 1999 Bat attacks and moth defensive behaviour around street lights.pdf,1539472,2006-01-28T11:13:48,b390754c9e2737c6a0573760c3410156,e8a88910a80f8fbab3f50da071d0321e20cf9579568890337c7c48b701ae6b41
Acharya et al 1998 Relative role of olfactory cues and certain non-olfactory factor in foraging.pdf,Acharya et al 1998 Relative role of olfactory cues and certain non-olfactory factor in foraging.pdf,73509,2005-04-03T12:08:26,ad2b15aaad9ae2a5455a82897df88ec0,d8d784b2fa653d9eb2dded43900a5b2b2b53099866f4b66fddefd72bd14cd8c2
Achmadi 2010 Taxonomic status of spiny rats from Indonesia and Malaysia.pdf,Achmadi 2010 Taxonomic status of spiny rats from Indonesia and Malaysia.pdf,425350,2011-10-05T09:35:28,a995ccb76b284a781879fa24509c935e,4b35819e6dfabf6125bc2f5cecb0c1943917ad0d86ca755e7201173ba449ea65
Acta Oecologica - 2012.pdf,Acta Oecologica - 2012.pdf,813312,2012-08-10T02:59:18,659e64d9eba607a57f0b1223587b2006,8812dadc0b7e72addf7fedf19c602494168d1d7353c8e7a02754d3240318a4e8
Acta Theriol-2007.pdf,Acta Theriol-2007.pdf,312523,2007-08-30T04:08:42,5c7c3310f4645523bab1f03cf99b15de,3a6c58fbc52b6ee53fe45e6e37d91a43575bf9d50c4f9c4b19d5f72bcf9f3c29
"Acta Theriol.,2003.pdf","Acta Theriol.,2003.pdf",161396,2005-08-19T05:40:08,713b65f6923985db3aa9f301bab481e3,574e9a27e43cf6dfdf7d1f01144dbed942bed44ccd4be867a7f062c6a412e476
Acuna & Kunz 1999 Thermoregulatory behavior in Pteropus hypomelanus.pdf,Acuna & Kunz 1999 Thermoregulatory behavior in Pteropus hypomelanus.pdf,130577,2005-07-14T10:03:08,e5d9bbb06a7e8901e5e9df07f9ad7aaf,a12bac67d87b4cd826ccc5093dc0fa019938c67adc11c1445f1c34d4e7c23b4c
Adam &  Le Pont 1974 Les chiropteres cavernicoles de la Republique Populaire du Congo.pdf,Adam &  Le Pont 1974 Les chiropteres cavernicoles de la Republique Populaire du Congo.pdf,1150615,2013-03-26T07:10:52,9bb3d15ac824591b37d3f0c64e1f7609,3b7675fd332abbe8b021cce2731a1732aa454d0dc9d733205ead03935dc5310d
Adam & Aellen 1975 Presence de Glauconyteris beatrix en Cote D'Ivoire.pdf,Adam & Aellen 1975 Presence de Glauconyteris beatrix en Cote D'Ivoire.pdf,175727,2012-10-17T08:46:12,5552ea46618af92ca76fd3f8ce48389c,8de25dee90c771f6a79d6f2b2019ca752b7b547f97d0b358b34436c30fcfd03d
Adams 1985 The definition and interpretation of guild structure in ecological communities.pdf,Adams 1985 The definition and interpretation of guild structure in ecological communities.pdf,1888248,2005-08-22T10:44:52,101aea43578ac46a29cae898e04995cd,410b4894531e4c18f66096e41c58514d20d2a190125b885af4dae2f75cd022f8
Adams et al 2003 Calcium as a limiting resource to insectivorous bats_can water holes provide a.pdf,Adams et al 2003 Calcium as a limiting resource to insectivorous bats_can water holes provide a.pdf,90109,2004-10-15T14:10:22,2193c7d2f1a2c371eb8189498e7f2a89,ca6e4fab53899ac5bd525265ae0841a5f404f17d13dcb717e7b2413b92ca7bbb
Advani 1980 Feeding behaviour of the Indian Pygmy Pipistrelle in Rajasthan desert.pdf,Advani 1980 Feeding behaviour of the Indian Pygmy Pipistrelle in Rajasthan desert.pdf,360147,2011-03-03T08:10:56,f4133480ca52aecb6c428c4f8abe417e,5f1ab7106ba3fc89e7db3e885a3e70a46e57ab078b2902e1f31a206838388aa2
Advani 1980 Feeding ecology and behaviour of the Dormer's bat in the Indian desert.pdf,Advani 1980 Feeding ecology and behaviour of the Dormer's bat in the Indian desert.pdf,315825,2011-03-03T08:02:46,f6f094dab1f6ddb0c55910cec7927ab9,bdd21a4b8f55647c170c0fa798800104ce0881ee9e6aee385bf8747fb370bcd7
"Advani 1981 Distribution and status of Chiroptera in Rajasthan, India.pdf","Advani 1981 Distribution and status of Chiroptera in Rajasthan, India.pdf",1792931,2011-03-22T11:50:34,69584cbbe34959d6737546131468bbfe,a1b79cc4a659fce1f57c87f8cabb7be40727bfec94d01b9ec1b77999a3a7798f
Advani 1982 Feeding ecology of Tadarida aegyptiaca thomasi in the Indian desert.pdf,Advani 1982 Feeding ecology of Tadarida aegyptiaca thomasi in the Indian desert.pdf,628912,2010-10-05T10:44:00,bb55a6b8be88b2d30bc2f99d299a2637,4e55c40b6b74b4d9887a07cd82705c641c62dd145008f9c0fea66fce92858487
Advani 1983 Reproductive biology of Pipistrellus mimus mimus in the Indian desert.pdf,Advani 1983 Reproductive biology of Pipistrellus mimus mimus in the Indian desert.pdf,452076,2011-03-03T08:16:12,dc87ced0977387cac1a9cf624ac4f8b1,03f021e2f4575782b45af208228df767133d8a35fc41ae9b8041e05a5cfecf08
Aellen & Brosset 1968 Chiropteres du sud du Congo.pdf,Aellen & Brosset 1968 Chiropteres du sud du Congo.pdf,2061744,2012-05-03T08:45:10,5870baa8ff3245c10b332fb8e0a759a1,a48896b1158f1827dfda5ffb4f158af289c83e8ce669c21c80982ba40ca92779
Aellen & Strinati 1969 Liste des chiropteres de la Tunisie.pdf,Aellen & Strinati 1969 Liste des chiropteres de la Tunisie.pdf,406327,2012-06-13T11:32:02,b3b2b63705cacc5ea520a014e755892b,1e61d648b244e4fe712bcdf847ed6ae7159c96fc98146edae48ad76e1819066a
Aellen & Strinati 1970 Chauves-souris cavernicoles de Tunisie.pdf,Aellen & Strinati 1970 Chauves-souris cavernicoles de Tunisie.pdf,532007,2012-06-11T10:54:12,5eecf1170cfa1aa1b1bc98b96032af2a,d49413cde75572ba18c75c8c3b7ae0656ae12934078842bd73450f528bcefa64
Aellen 1954 Description d'un nouvel Hipposideros de la Cote d'Ivoire.pdf,Aellen 1954 Description d'un nouvel Hipposideros de la Cote d'Ivoire.pdf,787635,2012-10-16T08:46:56,0905e31b03ac61c98db0bb55ef43e006,18d2efd176d0b614a0b7788c600ad457855d61d4064a4d6ae6c52018e47806f5
"Aellen 1955 Rhinolophus blasii nouveau d'Afrique du Nord, incomplete.pdf","Aellen 1955 Rhinolophus blasii nouveau d'Afrique du Nord, incomplete.pdf",232466,2012-04-17T07:02:54,9b03cdb272d5b7663885ffd04335046e,ce56e8f03b8e5a645414a6375924d4122f6ff9b256fc7c875c0c75a198a4d00e
"Aellen 1957 Les  Chiropteres africains du Musee Zoologique des Strasbourgs, incomplete.pdf","Aellen 1957 Les  Chiropteres africains du Musee Zoologique des Strasbourgs, incomplete.pdf",299062,2012-04-17T07:12:32,883c9f471636e826a8bb32bf8f467fc8,82c9279de56493f375fcdcf5dfa638de76e77bf368c60419d746f93d1d158682
Aellen 1959 Contribution a l'etude de la faune d'Afghanistan.pdf,Aellen 1959 Contribution a l'etude de la faune d'Afghanistan.pdf,1827451,2010-06-24T07:52:44,9c7e607797654cc1620643f02ac18f16,5ed0bd79811ddd056fb6b65e9a59d71952455c4a555f2c21781cebf2740a33ec
Aellen 1959 Nycteris intermedia p. 218-221.pdf,Aellen 1959 Nycteris intermedia p. 218-221.pdf,291650,2012-06-06T11:14:48,709fb38b5270ab62ce6cd7dd5f0ee4eb,369495cb7a6916dc7e2ac37c01e1dd41d277b93f011ff4498b5d540c44069e98
Aellen 1973 Un Rhinolophus nouveau d'Afrique Centrale.pdf,Aellen 1973 Un Rhinolophus nouveau d'Afrique Centrale.pdf,338744,2012-04-17T07:07:48,ec1abfeb1d3f65378ea2cce6cda6d071,f24fe572420914e79643ac86fdd0b5cba4a15ab596030398ade3dfbc1ebac1be
Africa Ecoregions (Burgess et al. 2004).pdf,Africa Ecoregions (Burgess et al. 2004).pdf,6017118,2022-04-03T20:01:30,5a1eb327e6f94a69ee62bb6d32876e7e,b506ea33ebbd04054cf64e6a3189e3c5cef3a83827205cf2f97044b875f751e4
African Chiroptera Report 2021.pdf,African Chiroptera Report 2021.pdf,171312708,2022-04-11T09:36:22,46d7be47b73781079c20ac5aae92d5bd,43744c5714441bca03016ac8c2c9c0c53ba56c71cab849a47dd636f6966035d2
